"","id","fullDate","year","month","day","time","descrip","district","nhood","address","street"
"556",219975,"23aug2011",2011,8,23,2339,"HOMICIDE",8,55,3524,"N KINGSHIGHWAY BLVD"
"557",220556,"27aug2011",2011,8,27,2244,"HOMICIDE",6,71,4912,"W FLORISSANT AVE"
"558",220737,"29aug2011",2011,8,29,1125,"HOMICIDE",5,66,2024,"E OBEAR AVE"
"559",221562,"01sep2011",2011,9,1,2150,"HOMICIDE",5,67,4031,"PECK ST"
"560",222637,"09sep2011",2011,9,9,2300,"HOMICIDE",8,57,4206,"W KENNERLY AVE"
"561",223170,"13sep2011",2011,9,13,1727,"HOMICIDE",4,32,1445,"S 18TH ST"
"562",223457,"16sep2011",2011,9,16,1,"HOMICIDE",3,19,3618,"PENNSYLVANIA AVE"
"563",223567,"16sep2011",2011,9,16,1820,"HOMICIDE",6,85,0,"OFALLON PARK"
"564",224264,"21sep2011",2011,9,21,2230,"HOMICIDE",6,74,8551,"N BROADWAY"
"565",224288,"22sep2011",2011,9,22,241,"HOMICIDE",3,20,1600,"S BROADWAY"
"566",224397,"23sep2011",2011,9,23,30,"HOMICIDE",3,24,2838,"MAGNOLIA AVE"
"567",224907,"26sep2011",2011,9,26,53,"HOMICIDE",7,48,5621,"MAPLE AVE"
"568",225147,"28sep2011",2011,9,28,225,"HOMICIDE",5,59,2701,"FALL AVE"
"569",225232,"28sep2011",2011,9,28,1840,"HOMICIDE",7,78,5446,"RIDGE AVE"
"570",225888,"01oct2011",2011,10,1,39,"HOMICIDE",6,76,5425,"RIVERVIEW BLVD"
"571",227516,"12oct2011",2011,10,12,2004,"HOMICIDE",3,19,3434,"CALIFORNIA AVE"
